"","ProfileName","ManipulatorPosition.AxisPosition","ManipulatorPosition.AxisPosition.1","ManipulatorPosition.AxisPosition.2","ManipulatorPosition.AxisPosition.3","ManipulatorPosition.AxisPosition.4","CTAxisOffset","XraySettings.Settings.kV","XraySettings.Settings.uA","XrayFilterMaterial","XrayFilterThickness","XrayHead","XrayHeadNumber","ShadingCorrections.CorrectionName","FluxNormalisation","FluxNormalisationRect.Location.X","FluxNormalisationRect.Location.Y","FluxNormalisationRect.Size.Width","FluxNormalisationRect.Size.Height","FluxNormalisationRect.X","FluxNormalisationRect.Y","FluxNormalisationRect.Width","FluxNormalisationRect.Height","IntensifierField","IrisDemand","ImagingSettings.transform","ImagingSettings.imageOffsetX","ImagingSettings.imageOffsetY","ImagingSettings.imageSizeX","ImagingSettings.imageSizeY","ImagingSettings.defaultImagingMode","ImagingSettings..attrs.exposure","ImagingSettings..attrs.gain","ImagingSettings..attrs.brightness","ImagingSettings..attrs.digitalGain","ImagingSettings..attrs.binning","ImagingSettings..attrs.WhiteToBlackLatency","ImagingSettings..attrs.BlackToWhiteLatency","ImagingSettings..attrs.WhiteToWhiteLatency","ImagingSettings..attrs.lines","ImagingSettings..attrs.accumulation","ScanFlatPanel","PanelScanImages","DetectorPixelSizeMM","MinimiseRingArtefacts","Reconstruct","ReconstructionPCName","DualEnergy","ReferenceImageFrames","OptimiseProjections","Projections","FramesPerProjection","VolumeOfInterest.XStart","VolumeOfInterest.XEnd","VolumeOfInterest.YStart","VolumeOfInterest.YEnd","VolumeOfInterest.ZStart","VolumeOfInterest.ZEnd","ReconstructionQuality","BeamHardeningPreset","NoiseReductionPreset","LinearInterpolation","MedianFilterSize","CalculateCentreOfRotation","ApplyRodCorrection","Delay.Hours","Delay.Minutes","Delay.Seconds","filenm"
"18","WMG_Nasrin_newtrialB","0","534.59","-144.82","360","0","0","195","28","Tin","0.25","Reflection 225","0","Generic","true","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","2708","1","446","1498","336","1636","0","1993","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0039_PS_ConnectorZJ916 [2015-03-04 14.17.06]/BAE0039_PS_ConnectorZJ916.ctprofile.xml"
"19","BAE0039_PS_CablesJN1003","0","442.27","-199.97","0","0","0","165","18","Tin","0.125","Reflection 225","0","Generic","true","2","68","260","164","2","68","260","164","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","2264","1","508","1538","521","1425","44","1946","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0040_PS [2015-04-08 12.40.24]/BAE0040_PS.ctprofile.xml"
"20","WMG_Warnett_Sphere724","0","503.63","-168.91","0","0","0","190","37","Tin","0.5","Reflection 225","0","Generic","true","2","68","260","164","2","68","260","164","0","100","1","2","20","1996","1996","Histogram","2829","4","0","0","1","20000","10000","1000","0","0","false","2","0.4","true","false","RECONPC","false","0","true","1568","1","143","806","140","767","24","996","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0041_Goodrich_0443 [2015-05-01 11.40.41]/BAE0041_Goodrich_0443.ctprofile.xml"
"21","BAEn5000_UD40","0","504.92","-172.51","0","0","0","190","16","Tin","0.5","Reflection 225","0","Generic","true","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","1","20000","10000","1000","0","0","false","2","0.4","true","false","RECONPC","false","0","true","1049","1","264","690","262","689","0","996","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0041_Goodrich_414 [2015-05-11 22.42.22]/BAE0041_Goodrich_414.ctprofile.xml"
"22","BAEn6000_VTC059_W3","0","376.37","220.67","0","0","0","200","60","Tin","1","Reflection 225","0","Generic","true","109","178","238","249","109","178","238","249","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","38","1971","571","1375","182","1918","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0042_NACA_1060No2 [2015-09-08 17.47.42]/BAE0042_NACA_1060No2.ctprofile.xml"
"23","BAEn6000_VTC059_W3","0","374.52","227.15","0","0","0","200","50","Tin","0","Reflection 225","0","Generic","false","109","178","238","249","109","178","238","249","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","100","1958","496","1475","85","1993","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0042_NACA_1660No2 [2015-09-11 12.26.28]/BAE0042_NACA_1660No2.ctprofile.xml"
"24","BAE0042_NACA1660a","0","440.12","-106.45","0","0","0","185","19","Tin","1","Reflection 225","0","Generic","false","109","178","238","249","109","178","238","249","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","2801","1","339","1761","712","1459","0","1745","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0042_NACA1660a [2015-09-23 13.55.03]/BAE0042_NACA1660a.ctprofile.xml"
"25","BAE0042_NACA1660b","0","355.4","-41.93","0","0","0","185","35","Tin","1","Reflection 225","0","Generic","false","109","178","238","249","109","178","238","249","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","179","1943","650","1460","0","1746","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0042_NACA1660b [2015-09-23 18.21.36]/BAE0042_NACA1660b.ctprofile.xml"
"26","Spooner_cru_FeP02pt36ptFeO_95s","0","274.4042","251.03","0","0","0","275","98","Tin","1.25","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","116","1880","474","1466","0","1993","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0042_NACA3 [2015-07-09 15.52.22]/BAE0042_NACA3.ctprofile.xml"
"27","Connekt_penetrator2_pcbB","0","503.4","-169.81","0","0","0","225","40","Tin","2","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","2846","1","292","1739","477","1466","0","1993","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_CapaciorC301 [2015-07-30 18.01.12]/BAE0043_CapaciorC301.ctprofile.xml"
"28","Connekt_penetrator2_pcbB","0","496.57","-116.82","0","0","0","302","98","Tin","2","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","2829","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","2365","1","615","1335","430","1646","66","1916","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_CapaciorsC11_C12 [2015-07-29 14.35.06]/BAE0043_CapaciorsC11_C12.ctprofile.xml"
"29","Connekt_penetrator2_pcbB","0","496.57","-164.89","0","0","0","302","98","Tin","2","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","2829","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","2290","1","797","1334","430","1645","436","1915","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_Capacitors07_05 [2015-07-28 15.25.51]/BAE0043_Capacitors07_05.ctprofile.xml"
"30","BAEn6000_VTC059_W3","0","495.9","-183.64","0","0","0","210","43","Tin","0.125","Reflection 225","0","Generic","true","2","53","238","249","2","53","238","249","0","100","1","2","20","1996","1996","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","160","1726","126","1926","0","1993","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_CapNew [2015-09-07 12.29.01]/BAE0043_CapNew.ctprofile.xml"
"31","Connekt_penetrator2_pcbB","0","504.44","-164.89","0","0","0","302","98","Tin","2","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","2829","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","182","1700","210","1682","364","1914","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_PottedShunt [2015-07-27 16.32.13]/BAE0043_PottedShunt.ctprofile.xml"
"32","Astheimer_S6active_B","0","489.8","-180.33","0","0","0","225","42","None","0","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","119","1754","104","1685","314","1817","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_PottedShuntNew [2015-08-07 10.45.24]/BAE0043_PottedShuntNew.ctprofile.xml"
"33","Astheimer_S6active_B","0","489.45","-180.68","0","0","0","220","43","Tin","0.675","Reflection 225","0","Generic","false","2","53","72","179","2","53","72","179","0","100","1","2","20","1996","1996","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","0","1848","0","1742","289","1993","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_PottedShuntNew2 [2015-08-11 18.47.14]/BAE0043_PottedShuntNew2.ctprofile.xml"
"34","Connekt_penetrator2_pcbB","0","413.83","-9.9542","0","0","0","301","99","Tin","6","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","301","1698","264","1802","119","1930","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_Shunt03 [2015-07-26 19.06.04]/BAE0043_Shunt03.ctprofile.xml"
"35","Connekt_penetrator2_pcbB","0","413.83","-9.98","90","0","0","300","117","Tin","6","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","348","1930","119","1732","0","1993","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_Shunt11 [2015-07-22 16.40.41]/BAE0043_Shunt11.ctprofile.xml"
"36","Connekt_penetrator2_pcbB","0","413.83","-9.98","0","0","0","300","117","Tin","6","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","348","1839","264","1801","235","1757","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_Shunt15 [2015-07-23 18.30.44]/BAE0043_Shunt15.ctprofile.xml"
"37","Connekt_penetrator2_pcbB","0","413.83","-9.9542","0","0","0","306","98","Tin","6","Reflection 320","4","Generic","false","2","53","72","179","2","53","72","179","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3135","1","348","1839","264","1801","235","1757","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE0043_Shunt15_2 [2015-07-24 14.51.01]/BAE0043_Shunt15_2.ctprofile.xml"
"38","BAEn_CaseStudy1_prj1_1","0","481.98","-203.7503","-10","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","730","1607","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1013 BAEn_CaseStudy1_prj1_1 [2013-08-15 19.36.21]/BAEn_CaseStudy1_prj1_1.ctprofile.xml"
"39","BAEn_CaseStudy1_prj1_2","0","460.19","-203.9754","-10","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","774","1642","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1014 BAEn_CaseStudy1_prj1_2 [2013-08-15 23.53.24]/BAEn_CaseStudy1_prj1_2.ctprofile.xml"
"40","BAEn_CaseStudy1_prj1_4","0","438.1863","-201.95","-10","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","899","1708","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1015 BAEn_CaseStudy1_prj1_3 [2013-08-16 12.33.47]/BAEn_CaseStudy1_prj1_3.ctprofile.xml"
"41","BAEn_CaseStudy1_prj1_4","0","416.0635","-201.95","-10","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","899","1708","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1016 BAEn_CaseStudy1_prj1_4 [2013-08-16 03.26.53]/BAEn_CaseStudy1_prj1_4.ctprofile.xml"
"42","BAEn_CaseStudy1_prj1_4","0","416.0635","-201.95","-10","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","899","1708","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1016 BAEn_CaseStudy1_prj1_4 [2013-08-16 07.00.18]/BAEn_CaseStudy1_prj1_4.ctprofile.xml"
"43","BAEn_CaseStudy1_prj1_2nd_1","0","413.37","-201.95","-12.37","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","651","1421","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1017 BAEn_CaseStudy1_prj1_2nd_1 [2013-08-16 19.11.13]/BAEn_CaseStudy1_prj1_2nd_1.ctprofile.xml"
"44","BAEn_CaseStudy1_prj1_2nd_2","0","435.2557","-201.95","-12.37","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","619","1428","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1018 BAEn_CaseStudy1_prj1_2nd_2 [2013-08-16 22.44.40]/BAEn_CaseStudy1_prj1_2nd_2.ctprofile.xml"
"45","BAEn_CaseStudy1_prj1_2nd_3","0","457.4273","-201.95","-12.37","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","651","1421","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1019 BAEn_CaseStudy1_prj1_2nd_3 [2013-08-17 02.18.07]/BAEn_CaseStudy1_prj1_2nd_3.ctprofile.xml"
"46","BAEn1020_CaseStudy1_Prj1_1025","0","411.34","-192.99","-45","0","0","215","28","None","0","Reflection 225","0","BAEn1020_CaseStudy1_Prj1","true","39","52","80","76","39","52","80","76","0","100","1","0","20","2000","2000","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","377","1660","189","1053","110","1752","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1020 BAEn_CaseStudy1_Prj1_1025 [2014-02-14 13.23.50]/BAEn1020_CaseStudy1_Prj1_1025.ctprofile.xml"
"47","BAEn1020_CaseStudy1_Prj1_1026","0","433.58","-192.99","-45","0","0","215","28","None","0","Reflection 225","0","BAEn1020_CaseStudy1_Prj1","true","39","52","80","76","39","52","80","76","0","100","1","0","20","2000","2000","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","377","1661","189","1054","255","1753","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1020 BAEn_CaseStudy1_Prj1_1026 [2014-02-14 20.25.24]/BAEn1020_CaseStudy1_Prj1_1026.ctprofile.xml"
"48","BAEn1020_CaseStudy1_Prj1_1027","0","455.47","-192.99","-45","0","0","215","28","None","0","Reflection 225","0","BAEn1020_CaseStudy1_Prj1","true","39","52","80","76","39","52","80","76","0","100","1","0","20","2000","2000","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","377","1661","189","1054","255","1753","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1020 BAEn_CaseStudy1_Prj1_1027 [2014-02-15 03.27.01]/BAEn1020_CaseStudy1_Prj1_1027.ctprofile.xml"
"49","BAEn1020_CaseStudy1_Prj1_1028","0","477.34","-192.99","-45","0","0","215","28","None","0","Reflection 225","0","BAEn1020_CaseStudy1_Prj1","true","39","52","80","76","39","52","80","76","0","100","1","0","20","2000","2000","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","false","RECONPC","false","0","true","3142","1","377","1661","189","1054","255","1753","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1020 BAEn_CaseStudy1_Prj1_1028 [2014-02-15 10.28.36]/BAEn1020_CaseStudy1_Prj1_1028.ctprofile.xml"
"50","BAEn_CaseStudy1_prj1_2nd_4","0","479.1268","-201.95","-12.37","0","0","220","13","None","0","Reflection 225","0","BAESn_CaseStudy1_Prj1","true","17","209","76","82","17","209","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","619","1428","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1020 BAEn_CaseStudy1_prj1_2nd_4 [2013-08-17 05.51.37]/BAEn_CaseStudy1_prj1_2nd_4.ctprofile.xml"
"51","BAEn_CaseStudy1_prj1_2nd_4","0","485.6954","-193.6048","612.0053","0","0","155","95","Copper","0.5","Reflection 225","0","General","true","40","961","120","121","40","961","120","121","0","100","1","24","24","2000","2000","Histogram","708","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","true","RECONPC","false","0","true","3142","1","182","1855","516","1906","44","1545","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1021 BAEn_CaseStudy1_prj1_1st_3 [2013-10-03 09.46.54]/BAE1021_CaseStudy1_prj1_1st_3.ctprofile.xml"
"52","BAEn_CaseStudy1_prj1_2nd_4","0","485.6954","-193.6048","612.0053","0","0","155","95","Copper","0.5","Reflection 225","0","General","true","40","961","120","121","40","961","120","121","0","100","1","24","24","2000","2000","Histogram","708","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","true","true","RECONPC","false","0","true","3142","1","182","1855","516","1906","44","1545","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1021 BAEn_CaseStudy1_prj1_1st_3_ss15 [2013-10-03 15.26.07]/BAE1021_CaseStudy1_prj1_1st_3_ss15.ctprofile.xml"
"53","BAE1060_CaseStudy1_Prj2_2nd_8","0","484.96","-184.28","0","0","0","95","31","None","0","Reflection 225","0","Generic","true","21","36","80","84","21","36","80","84","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","245","1568","0","984","0","1597","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1022 BAEn_CaseStudy1_Prj1_2nd_1.1 [2013-11-18 11.50.09]/BAE1022_CaseStudy1_Prj1_2nd_1.1.ctprofile.xml"
"54","BAE1060_CaseStudy1_Prj2_2nd_8","0","478.92","-195.56","0","0","0","95","32","None","0","Reflection 225","0","Generic","true","21","36","80","84","21","36","80","84","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","245","1893","157","1997","0","1597","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1022 BAEn_CaseStudy1_Prj1_2nd_1.2 [2013-11-18 16.39.42]/BAE1022_CaseStudy1_Prj1_2nd_1.2.ctprofile.xml"
"55","BAE1060_CaseStudy1_Prj2_2nd_8","0","484.97","-195.34","0","0","0","95","32","None","0","Reflection 225","0","Generic","true","21","36","80","84","21","36","80","84","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2000","1","31","1843","478","1997","0","1597","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1022 BAEn_CaseStudy1_Prj1_2nd_1.3 [2013-11-19 17.31.05]/BAE1022_CaseStudy1_Prj1_2nd_1.3.ctprofile.xml"
"56","BAE1060_CaseStudy1_Prj2_2nd_8","0","484.86","-195.34","0","0","0","95","32","None","0.125","Reflection 225","0","Generic","true","21","36","80","84","21","36","80","84","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","false","2000","1","245","1726","431","1648","0","1597","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1022 BAEn_CaseStudy1_Prj1_2nd_1.4 [2013-11-19 14.21.57]/BAE1022_CaseStudy1_Prj1_2nd_1.4.ctprofile.xml"
"57","BAEn_CaseStudy1_Prj2_5U","0","361.54","-210.28","-12.5","0","0","200","15","Copper","0","Reflection 225","0","General","true","31","161","76","82","31","161","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","66","1904","358","1334","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1054 BAEn_CaseStudy1_Prj2_5U [2013-07-27 17.30.59]/BAEn_CaseStudy1_Prj2_5U.ctprofile.xml"
"58","BAEn_CaseStudy1_Prj2_7U","0","135.5169","-210.28","-12.5","0","0","200","15","Copper","0","Reflection 225","0","General","true","31","161","76","82","31","161","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","66","1904","358","1334","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1055 BAEn_CaseStudy1_Prj2_7U [2013-07-27 17.29.48]/BAEn_CaseStudy1_Prj2_7U.ctprofile.xml"
"59","BAEn_CaseStudy1_Prj2_7U","0","400.22","-210.28","-12.5","0","0","200","15","Copper","0","Reflection 225","0","General","true","31","161","76","82","31","161","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","66","1904","358","1334","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1055 BAEn_CaseStudy1_Prj2_7U [2013-07-27 21.04.30]/BAEn_CaseStudy1_Prj2_7U.ctprofile.xml"
"60","BAEn_CaseStudy1_Prj2_5CC","0","238.4","-200.2159","-12.5","0","0","200","15","Copper","0","Reflection 225","0","General","true","31","161","76","82","31","161","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","192","1786","179","1016","189","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1056 BAEn_CaseStudy1_Prj2_5CC [2013-07-28 17.33.34]/BAEn_CaseStudy1_Prj2_5CC.ctprofile.xml"
"61","BAEn_CaseStudy1_Prj2_7C","0","265.5","-200.22","-12.5","0","0","200","15","Copper","0","Reflection 225","0","General","true","31","161","76","82","31","161","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","192","1787","179","1017","0","1998","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1057 BAEn_CaseStudy1_Prj2_7C [2013-07-28 21.07.03]/BAEn_CaseStudy1_Prj2_7C.ctprofile.xml"
"62","BAEn_CaseStudy1_Prj2_5C","0","380.13","-200.22","-12.5","0","0","200","15","Copper","0","Reflection 225","0","General","true","31","161","76","82","31","161","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3131","1","223","1788","390","1195","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1058 BAEn_CaseStudy1_Prj2_5C [2013-07-29 00.40.42]/BAEn_CaseStudy1_Prj2_5C.ctprofile.xml"
"63","BAEn_CaseStudy1_Prj2_5U","0","396.741","-200.22","-12.5","0","0","200","15","Copper","0","Reflection 225","0","General","true","31","161","76","82","31","161","76","82","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","233","1824","390","1239","0","1997","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1059 BAEn_CaseStudy1_Prj2_5U [2013-07-29 04.13.27]/BAEn_CaseStudy1_Prj2_5U.ctprofile.xml"
"64","BAE1060_CaseStudy1_Prj2_2nd_8","0","467.88","-197.9326","0","0","0","90","67","None","0","Reflection 225","0","Generic","true","21","36","80","84","21","36","80","84","0","100","1","24","224","2000","1600","Histogram","2000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","525","1513","0","1998","0","1597","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1060 BAEn_CaseStudy1_Prj2_2nd_1_6W [2013-11-19 20.18.15]/BAE1060_CaseStudy1_Prj2_2nd_1_6W.ctprofile.xml"
"65","BAE1060_CaseStudy1_Prj2_2nd_8","0","459.43","-200.11","0","0","0","90","33","None","0","Reflection 225","0","Generic","true","21","36","80","84","21","36","80","84","0","100","1","24","224","2000","1600","Histogram","4000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","525","1567","0","1931","0","1597","100","0","0","true","1","true","false","0","0","0","Y:/CT data exceptions/BAE1060 BAEn_CaseStudy1_Prj2_2nd_8 [2013-11-17 13.06.51]/BAE1060_CaseStudy1_Prj2_2nd_8.ctprofile.xml"
